source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
480642,0,VaruNummer,Loxicom; 20 mg/ml; SOLINJ,0,None,1970-01-01,2099-12-31,
480656,0,VaruNummer,"Candesartan/Hydrochlorothiazide Krka; Kandesartan+hydroklortiazid; 32 mg/12,5 mg; TABLET",1351557,RxNorm,1970-01-01,2099-12-31,
480664,0,VaruNummer,Oculac®; 50 mg/ml; EYDRSO,0,None,1970-01-01,2099-12-31,
480679,0,VaruNummer,Dorzolamid/Timolol Sandoz; Dorzolamid + timolol; 20 mg/ml + 5 mg/ml; EYDRSO,981709,RxNorm,1970-01-01,2099-12-31,
480761,0,VaruNummer,Farydak; 20 mg; CAPHAR,46221435,RxNorm,1970-01-01,2099-12-31,
480806,0,VaruNummer,Advantage® vet.; 100 mg/ml; SPONSO,0,None,1970-01-01,2099-12-31,
480848,0,VaruNummer,Advantage® vet.; 100 mg/ml; SPONSO,0,None,1970-01-01,2099-12-31,
480863,0,VaruNummer,Evista®; Raloxifen; 60 mg; FICOTA,1513103,RxNorm,1970-01-01,2099-12-31,
480875,0,VaruNummer,Sildenafil Accord; Sildenafil; 50 mg; FICOTA,1316262,RxNorm,1970-01-01,2099-12-31,
480897,0,VaruNummer,Evista®; Raloxifen; 60 mg; FICOTA,1513103,RxNorm,1970-01-01,2099-12-31,
480913,0,VaruNummer,Cefadroxil Mylan; Cefadroxil; 500 mg; CAPHAR,1769535,RxNorm,1970-01-01,2099-12-31,
480923,0,VaruNummer,Oxycodone Teva; Oxikodon; 20 mg; CAPHAR,1124957,RxNorm,1970-01-01,2099-12-31,
480937,0,VaruNummer,Daxas; Roflumilast; 500 mikrogram; FICOTA,40236897,RxNorm,1970-01-01,2099-12-31,
480965,0,VaruNummer,Esomeprazol Apofri; Esomeprazol; 20 mg; GARECH,19123103,RxNorm,1970-01-01,2099-12-31,
481051,0,VaruNummer,Cefadroxil Mylan; Cefadroxil; 500 mg; CAPHAR,1769535,RxNorm,1970-01-01,2099-12-31,
481071,0,VaruNummer,Daklinza; daclatasvir; 60 mg; FICOTA,46221696,RxNorm,1970-01-01,2099-12-31,
481091,0,VaruNummer,"Rispolept Consta; Risperidon; 37,5 mg; PSPRSI",735979,RxNorm,1970-01-01,2099-12-31,
481172,0,VaruNummer,Pradaxa; Dabigatran etexilat; 110 mg; CAPHAR,40228152,RxNorm,1970-01-01,2099-12-31,
481176,0,VaruNummer,Zyban®; Bupropion; 150 mg; PRRETA,750982,RxNorm,1970-01-01,2099-12-31,
481208,0,VaruNummer,Ovixan; 1 mg/g; CREAM,905233,RxNorm,1970-01-01,2099-12-31,
481268,0,VaruNummer,Omeprazol Bluefish; Omeprazol; 20 mg; GARETA,923645,RxNorm,1970-01-01,2099-12-31,
481269,0,VaruNummer,Ciprofloxacin MDS; Ciprofloxacin; 750 mg; FICOTA,1797513,RxNorm,1970-01-01,2099-12-31,
481275,0,VaruNummer,Cefadroxil Mylan; Cefadroxil; 500 mg; CAPHAR,1769535,RxNorm,1970-01-01,2099-12-31,
481293,0,VaruNummer,"Xamiol; Kalcipotriol + betametason; 50 mikrogram/g + 0,5 mg/g; GEL1",908921,RxNorm,1970-01-01,2099-12-31,
481317,0,VaruNummer,Virazole®; 6 g; PONESO,1762711,RxNorm,1970-01-01,2099-12-31,
481318,0,VaruNummer,Ziprasidone Sandoz; Ziprasidon; 40 mg; CAPHAR,712615,RxNorm,1970-01-01,2099-12-31,
481324,0,VaruNummer,INVEGA®; Paliperidon; 3 mg; PRRETA,703244,RxNorm,1970-01-01,2099-12-31,
481345,0,VaruNummer,Nimvastid®; Rivastigmin; 3 mg; CAPHAR,733523,RxNorm,1970-01-01,2099-12-31,
481366,0,VaruNummer,Cefadroxil Mylan; Cefadroxil; 500 mg; CAPHAR,1769535,RxNorm,1970-01-01,2099-12-31,
481390,0,VaruNummer,Cefadroxil Mylan; Cefadroxil; 1 g; FICOTA,1769535,RxNorm,1970-01-01,2099-12-31,
481423,0,VaruNummer,"Tibocina; Tibolon; 2,5 mg; TABLET",19041933,RxNorm,1970-01-01,2099-12-31,
481424,0,VaruNummer,Cefadroxil Mylan; Cefadroxil; 1 g; FICOTA,1769535,RxNorm,1970-01-01,2099-12-31,
481428,0,VaruNummer,Rizatriptan Teva; Rizatriptan; 10 mg; ORDITA,1154077,RxNorm,1970-01-01,2099-12-31,
481432,0,VaruNummer,Cefadroxil Mylan; Cefadroxil; 1 g; FICOTA,1769535,RxNorm,1970-01-01,2099-12-31,
481444,0,VaruNummer,Fenoximetylpenicillin EQL Pharma; Fenoximetylpenicillin; 800 mg; FICOTA,1729720,RxNorm,1970-01-01,2099-12-31,
481465,0,VaruNummer,Cefadroxil Mylan; Cefadroxil; 100 mg/ml; POORSU,1769535,RxNorm,1970-01-01,2099-12-31,
481499,0,VaruNummer,Cefadroxil Mylan; Cefadroxil; 100 mg/ml; POORSU,1769535,RxNorm,1970-01-01,2099-12-31,
481526,0,VaruNummer,"Losatrix comp; Losartan + hydroklortiazid; 100 mg/12,5 mg; FICOTA",1367500,RxNorm,1970-01-01,2099-12-31,
481547,0,VaruNummer,Aranesp®; Darbopoetin alfa; 60 mikrogram; SOINPP,1304643,RxNorm,1970-01-01,2099-12-31,
481551,0,VaruNummer,Sildenafil Anthrop; 100 mg; CHETAB,1316262,RxNorm,1970-01-01,2099-12-31,
481598,0,VaruNummer,Dysport®; 500 enheter; POSOIJ,0,None,1970-01-01,2099-12-31,
481622,0,VaruNummer,"Madopark® Quick mite; Levodopa + benserazid; 50 mg/12,5 mg; TABLET",789578,RxNorm,1970-01-01,2099-12-31,
481660,0,VaruNummer,Fluconazol Bluefish; Flukonazol; 200 mg; CAPHAR,1754994,RxNorm,1970-01-01,2099-12-31,
481685,0,VaruNummer,"Zarzio; Filgrastim; 30 ME/0,5 ml; SOIJPS",1304850,RxNorm,1970-01-01,2099-12-31,
481698,0,VaruNummer,Fentanyl Orion; Fentanyl; 25 mikrogram/timme; TRAPAT,1154029,RxNorm,1970-01-01,2099-12-31,
481758,0,VaruNummer,Escitalopram Ranbaxy; Escitalopram; 10 mg; FICOTA,715939,RxNorm,1970-01-01,2099-12-31,
481770,0,VaruNummer,HY-50 Vet.; 17 mg/ml; SOLINJ,0,None,1970-01-01,2099-12-31,
481800,0,VaruNummer,Xarelto®; Rivaroxaban; 20 mg; FICOTA,40244448,RxNorm,1970-01-01,2099-12-31,
481811,0,VaruNummer,Aripiprazole Teva; Aripiprazol; 10 mg; TABLET,757688,RxNorm,1970-01-01,2099-12-31,
481814,0,VaruNummer,"Repaglinide Teva; Repaglinid; 0,5 mg; TABLET",19023425,RxNorm,1970-01-01,2099-12-31,
481822,0,VaruNummer,Metylprednisolon Ebb; Metylprednisolon; 16 mg; TABLET,1506270,RxNorm,1970-01-01,2099-12-31,
481867,0,VaruNummer,Sabamin; CAPSOF,0,None,1970-01-01,2099-12-31,
481892,0,VaruNummer,Medikinet; Metylfenidat; 50 mg; MORCAH,705944,RxNorm,1970-01-01,2099-12-31,
481908,0,VaruNummer,Galantamin STADA; Galantamin; 24 mg; PRRECH,757627,RxNorm,1970-01-01,2099-12-31,
481909,0,VaruNummer,Rivastigmin Orifarm; Rivastigmin; 6 mg ; CAPHAR,733523,RxNorm,1970-01-01,2099-12-31,
481957,0,VaruNummer,Levetiracetam Actavis; Levetiracetam; 250 mg; FICOTA,711584,RxNorm,1970-01-01,2099-12-31,
481968,0,VaruNummer,"Synjardy; 12,5 mg/850 mg; FICOTA",0,None,1970-01-01,2099-12-31,
482015,0,VaruNummer,Nicorette Pepparmint; 4 mg; COMLOZ,718583,RxNorm,1970-01-01,2099-12-31,
482037,0,VaruNummer,ALPROLIX; 500 IE; PSSOIJ,1351935,RxNorm,1970-01-01,2099-12-31,
482091,0,VaruNummer,Rhinocort Turbuhaler; Budesonid; 100 mikrogram/dos; NASPOW,939259,RxNorm,1970-01-01,2099-12-31,
482103,0,VaruNummer,Quetiapin Sandoz; Kvetiapin; 25 mg; FICOTA,766814,RxNorm,1970-01-01,2099-12-31,
482133,0,VaruNummer,Keflex®; 50 mg/ml; GRORSU,1786621,RxNorm,1970-01-01,2099-12-31,
482149,0,VaruNummer,Fragmin®; Dalteparin; 5000 IE; SOIJPS,1301065,RxNorm,1970-01-01,2099-12-31,
482154,0,VaruNummer,Neurontin; Gabapentin; 600 mg; FICOTA,797399,RxNorm,1970-01-01,2099-12-31,
482180,0,VaruNummer,Nicovel Frukt; 4 mg; MECHGU,718583,RxNorm,1970-01-01,2099-12-31,
482183,0,VaruNummer,Nebido®; Testosteron; 1000 mg/4 ml; SOLINJ,1636780,RxNorm,1970-01-01,2099-12-31,
482211,0,VaruNummer,Alendronat Accord Veckotablett; Alendronat; 70 mg; TABLET,1557272,RxNorm,1970-01-01,2099-12-31,
482265,0,VaruNummer,Bayticol® vet.; 10 mg/ml; POONSO,0,None,1970-01-01,2099-12-31,
482273,0,VaruNummer,Sebacil® pour on vet.; 75 mg/ml; POONSO,0,None,1970-01-01,2099-12-31,
482319,0,VaruNummer,Stocrin®; Efavirenz; 600 mg; FICOTA,1738135,RxNorm,1970-01-01,2099-12-31,
482374,0,VaruNummer,Panzyga; 100 mg/ml; SOLINF,0,None,1970-01-01,2099-12-31,
482379,0,VaruNummer,Medikinet; Metylfenidat; 30 mg; MORCAH,705944,RxNorm,1970-01-01,2099-12-31,
482382,0,VaruNummer,Oxikodon Depot Acino; Oxikodon; 20 mg; PRRETA,1124957,RxNorm,1970-01-01,2099-12-31,
482448,0,VaruNummer,Cardizem® Retard; 90 mg; PRRETA,19133612,RxNorm,1970-01-01,2099-12-31,
482448,0,VaruNummer,Cardizem® Retard; 90 mg; PRRETA,19134552,RxNorm,1970-01-01,2099-12-31,
482455,0,VaruNummer,Cardizem® Retard; 120 mg; PRRETA,1328555,RxNorm,1970-01-01,2099-12-31,
482455,0,VaruNummer,Cardizem® Retard; 120 mg; PRRETA,19134554,RxNorm,1970-01-01,2099-12-31,
482468,0,VaruNummer,Euthanimal vet; 400 mg/ml; SOLINJ,0,None,1970-01-01,2099-12-31,
482549,0,VaruNummer,Klexane®; Enoxaparin; 100 mg/ml; SOIJPS,1301025,RxNorm,1970-01-01,2099-12-31,
482562,0,VaruNummer,Klexane®; 150 mg/ml; SOIJPS,1301025,RxNorm,1970-01-01,2099-12-31,
482567,0,VaruNummer,Innohep; 8000 anti-Xa IE; SOIJPS,1308473,RxNorm,1970-01-01,2099-12-31,
482570,0,VaruNummer,Klexane®; 150 mg/ml; SOIJPS,1301025,RxNorm,1970-01-01,2099-12-31,
482596,0,VaruNummer,Klexane®; 150 mg/ml; SOIJPS,1301025,RxNorm,1970-01-01,2099-12-31,
482598,0,VaruNummer,Natriumklorid Mallinckrodt; 9 mg/ml; SOIJPS,0,None,1970-01-01,2099-12-31,
482603,0,VaruNummer,Crestor®; Rosuvastatin; 20 mg; FICOTA,40165253,RxNorm,1970-01-01,2099-12-31,
482644,0,VaruNummer,"Nimotop; Nimodipin; 0,2 mg/ml; SOLINF",1319133,RxNorm,1970-01-01,2099-12-31,
482655,0,VaruNummer,Olanzapin Sandoz; Olanzapin; 20 mg; ORDITA,785788,RxNorm,1970-01-01,2099-12-31,
482681,0,VaruNummer,Omeprazol Pensa; Omeprazol; 20 mg; GARECH,923645,RxNorm,1970-01-01,2099-12-31,
482697,0,VaruNummer,Equasym Depot; Metylfenidat; 30 mg; MORCAH,705944,RxNorm,1970-01-01,2099-12-31,
482719,0,VaruNummer,"Teysuno; 15 mg/4,35 mg/11,8 mg; CAPHAR",0,None,1970-01-01,2099-12-31,
482727,0,VaruNummer,YERVOY; 5 mg/ml; COSINF,40238188,RxNorm,1970-01-01,2099-12-31,
482737,0,VaruNummer,Optiray®; 320 mg I/ml; SOIJIF,19069131,RxNorm,1970-01-01,2099-12-31,
482752,0,VaruNummer,Sobril®; Oxazepam; 5 mg; TABLET,724816,RxNorm,1970-01-01,2099-12-31,
482761,0,VaruNummer,Esomeprazole Ranbaxy; Esomeprazol; 20 mg; GARETA,904457,RxNorm,1970-01-01,2099-12-31,
482763,0,VaruNummer,Metoject; Metotrexat; 50 mg/ml; SOIJPS,1305058,RxNorm,1970-01-01,2099-12-31,
482778,0,VaruNummer,Tarka®; 180 mg/2 mg; MORETA,0,None,1970-01-01,2099-12-31,
482780,0,VaruNummer,Metacam® för svin; 15 mg/ml; ORASUS,0,None,1970-01-01,2099-12-31,
482782,0,VaruNummer,Simvastatin Bluefish; Simvastatin; 20 mg; FICOTA,1539403,RxNorm,1970-01-01,2099-12-31,
482786,0,VaruNummer,Sobril®; Oxazepam; 5 mg; TABLET,724816,RxNorm,1970-01-01,2099-12-31,
482794,0,VaruNummer,Sobril®; Oxazepam; 5 mg; TABLET,724816,RxNorm,1970-01-01,2099-12-31,
482845,0,VaruNummer,"Cefuroxim B. Braun; 1,5 g; PSSOIF",1778162,RxNorm,1970-01-01,2099-12-31,
482943,0,VaruNummer,Algesal®; 100 mg/g; OINTME,0,None,1970-01-01,2099-12-31,
482972,0,VaruNummer,Prilect; Escitalopram; 10 mg; FICOTA,715939,RxNorm,1970-01-01,2099-12-31,
482982,0,VaruNummer,Lamotrigin 1A Farma; Lamotrigin; 50 mg; TABLET,705103,RxNorm,1970-01-01,2099-12-31,
482994,0,VaruNummer,Ropivakain Actavis; Ropivakain; 2 mg/ml; SOLINJ,1136487,RxNorm,1970-01-01,2099-12-31,
483017,0,VaruNummer,Combivir®; Lamividin + zidovudin; 150 mg/ 300 mg; FICOTA,1704183,RxNorm,1970-01-01,2099-12-31,
483061,0,VaruNummer,Premalex; 20 mg; FICOTA,715939,RxNorm,1970-01-01,2099-12-31,
483069,0,VaruNummer,Tolterodine Teva; Tolterodin; 2 mg; PRRECH,913782,RxNorm,1970-01-01,2099-12-31,
483080,0,VaruNummer,Fucithalmic; Fusidinsyra; 1 %; EYEOIN,19010400,RxNorm,1970-01-01,2099-12-31,
483101,0,VaruNummer,"Levodopa/Carbidopa/Entacapone Teva; Levodopa + karbidopa + entakapon; 50 mg/12,5 mg/200 mg; FICOTA",789578,RxNorm,1970-01-01,2099-12-31,
483124,0,VaruNummer,Remicade; Infliximab; 100 mg; PCSOIF,937368,RxNorm,1970-01-01,2099-12-31,
483157,0,VaruNummer,"Exelon®; Rivastigmin; 9,5 mg/24 timmar; TRAPAT",733523,RxNorm,1970-01-01,2099-12-31,
483209,0,VaruNummer,"Dazonay; Levodopa + karbidopa + entakapon; 50 mg/12,5 mg/200 mg; FICOTA",789578,RxNorm,1970-01-01,2099-12-31,
483232,0,VaruNummer,Cefepim MIP; 2 g; POSOII,1748975,RxNorm,1970-01-01,2099-12-31,
483297,0,VaruNummer,Plendil; Felodipin; 10 mg; PRRETA,1353776,RxNorm,1970-01-01,2099-12-31,
483365,0,VaruNummer,"Ramipril Teva; Ramipril; 2,5 mg; TABLET",1334461,RxNorm,1970-01-01,2099-12-31,
483402,0,VaruNummer,Fluconazol Bluefish; Flukonazol; 150 mg; CAPHAR,1754994,RxNorm,1970-01-01,2099-12-31,
483426,0,VaruNummer,Nikotin Frukt Apofri; 4 mg; MECHGU,718583,RxNorm,1970-01-01,2099-12-31,
483446,0,VaruNummer,Andapsin®; 2 g/10 ml; ORSUSA,1036228,RxNorm,1970-01-01,2099-12-31,
483453,0,VaruNummer,Andapsin®; 2 g/10 ml; ORSUSA,1036228,RxNorm,1970-01-01,2099-12-31,
483501,0,VaruNummer,Repaglinid Arrow; Repaglinid; 1 mg; TABLET,19023424,RxNorm,1970-01-01,2099-12-31,
483503,0,VaruNummer,Diflucan®; Flukonazol; 100 mg; CAPHAR,1754994,RxNorm,1970-01-01,2099-12-31,
483511,0,VaruNummer,Diflucan®; Flukonazol; 100 mg; CAPHAR,1754994,RxNorm,1970-01-01,2099-12-31,
483519,0,VaruNummer,JEVTANA; Kabazitaxel; 60 mg; CSSOIF,40222431,RxNorm,1970-01-01,2099-12-31,
483529,0,VaruNummer,Tarka®; 180 mg/2 mg; MORETA,0,None,1970-01-01,2099-12-31,
483530,0,VaruNummer,Pentasa; Mesalazin; 1 g; SUPPOS,968426,RxNorm,1970-01-01,2099-12-31,
483537,0,VaruNummer,Diflucan®; Flukonazol; 200 mg; CAPHAR,1754994,RxNorm,1970-01-01,2099-12-31,
483552,0,VaruNummer,Diflucan®; Flukonazol; 200 mg; CAPHAR,1754994,RxNorm,1970-01-01,2099-12-31,
483576,0,VaruNummer,Rinexin; Fenylpropanolamin; 50 mg; PRRETA,1139993,RxNorm,1970-01-01,2099-12-31,
483590,0,VaruNummer,AZARGA; Brinzolamid + timolol; 10 mg/ml + 5 mg/ml; EYDRSU,938044,RxNorm,1970-01-01,2099-12-31,
483602,0,VaruNummer,Diflucan®; Flukonazol; 2 mg/ml; SOLINF,1754994,RxNorm,1970-01-01,2099-12-31,
483635,0,VaruNummer,Fluoxetin ratiopharm; 10 mg; SOLTAB,755695,RxNorm,1970-01-01,2099-12-31,
483667,0,VaruNummer,Fentanyl Orion; Fentanyl; 12 mikrogram/timme; TRAPAT,1154029,RxNorm,1970-01-01,2099-12-31,
483685,0,VaruNummer,Diflucan®; Flukonazol; 2 mg/ml; SOLINF,1754994,RxNorm,1970-01-01,2099-12-31,
483693,0,VaruNummer,Prepulsid; 10 mg; TABLET,932196,RxNorm,1970-01-01,2099-12-31,
483731,0,VaruNummer,Janumet®; Sitagliptin + metformin; 50 mg/1000 mg; FICOTA,1580747,RxNorm,1970-01-01,2099-12-31,
483783,0,VaruNummer,Ifirmasta; Irbesartan; 300 mg; FICOTA,19022949,RxNorm,1970-01-01,2099-12-31,
483821,0,VaruNummer,"Omnitrope (SurePal); Somatropin (Sandoz); 5 mg/1,5 ml; SOINCA",1584910,RxNorm,1970-01-01,2099-12-31,
483849,0,VaruNummer,Kaletra; Ritonavir + lopinavir; 200 mg/50 mg; FICOTA,1748921,RxNorm,1970-01-01,2099-12-31,
483903,0,VaruNummer,Marbodin; Memantin; 20 mg; FICOTA,701322,RxNorm,1970-01-01,2099-12-31,
483909,0,VaruNummer,Optiray®; 350 mg I/ml; SOIJIF,19069131,RxNorm,1970-01-01,2099-12-31,
483924,0,VaruNummer,Vimpat; Lakosamid; 100 mg; FICOTA,19087394,RxNorm,1970-01-01,2099-12-31,
483970,0,VaruNummer,Burana; 400 mg; EFFTAB,1177740,RxNorm,1970-01-01,2099-12-31,
483974,0,VaruNummer,Monoket OD; Isosorbidmononitrat; 50 mg; PRRECH,19069136,RxNorm,1970-01-01,2099-12-31,
483990,0,VaruNummer,Monoket OD; Isosorbidmononitrat; 50 mg; PRRECH,19069136,RxNorm,1970-01-01,2099-12-31,
484092,0,VaruNummer,Solu-Medrol; Metylprednisolon; 1 g; PSSOIJ,1506270,RxNorm,1970-01-01,2099-12-31,
484128,0,VaruNummer,Suscard®; 5 mg; BUCTAB,1361711,RxNorm,1970-01-01,2099-12-31,
484132,0,VaruNummer,"Omnitrope® (Omnitrope Pen); Somatropin (Sandoz); 10 mg/1,5 ml; SOINCA",1584910,RxNorm,1970-01-01,2099-12-31,
484163,0,VaruNummer,Olanzapine Teva; Olanzapin; 10 mg; ORDITA,785788,RxNorm,1970-01-01,2099-12-31,
484192,0,VaruNummer,EXJADE®; Deferasirox; 500 mg; DISTAB,1786055,RxNorm,1970-01-01,2099-12-31,
484196,0,VaruNummer,Artzal; Hyaluronsyra (Artzal); 10 mg/ml; SOLINJ,798336,RxNorm,1970-01-01,2099-12-31,
484238,0,VaruNummer,Propecia®; Finasterid; 1 mg; FICOTA,996416,RxNorm,1970-01-01,2099-12-31,
484261,0,VaruNummer,Propecia®; Finasterid; 1 mg; FICOTA,996416,RxNorm,1970-01-01,2099-12-31,
484271,0,VaruNummer,Ofev; 150 mg; CAPSOF,45775396,RxNorm,1970-01-01,2099-12-31,
484286,0,VaruNummer,Saflutan; Tafluprost; 15 mikrogram/ml; EDSSDC,42709325,RxNorm,1970-01-01,2099-12-31,
484379,0,VaruNummer,Riluzol PMCS; Riluzol; 50 mg; FICOTA,735951,RxNorm,1970-01-01,2099-12-31,
484388,0,VaruNummer,Tolucombi; Telmisartan+hydroklortiazid; 80 mg/25 mg; TABLET,1317640,RxNorm,1970-01-01,2099-12-31,
484394,0,VaruNummer,Phenylephrine hydrochloride Bausch & Lomb; 10 % (100 mg/ml); EDSSDC,1135766,RxNorm,1970-01-01,2099-12-31,
484434,0,VaruNummer,Mimpara; Cinakalcet; 90 mg; FICOTA,1548111,RxNorm,1970-01-01,2099-12-31,
484455,0,VaruNummer,Selutrio 40; SOPEDI,0,None,1970-01-01,2099-12-31,
484509,0,VaruNummer,Dicuno; Diklofenak; 25 mg; FICOTA,1124300,RxNorm,1970-01-01,2099-12-31,
484556,0,VaruNummer,"Ifirmacombi; Irbesartan+hydroklortiazid; 300 mg/12,5 mg; FICOTA",1347384,RxNorm,1970-01-01,2099-12-31,
484573,0,VaruNummer,Pentasa; Mesalazin; 1 g; RECSUS,968426,RxNorm,1970-01-01,2099-12-31,
484594,0,VaruNummer,Uptravi; 600 mikrogram; FICOTA,35604848,RxNorm,1970-01-01,2099-12-31,
484618,0,VaruNummer,"Andolex; 1,5 mg/ml; MOUWAS",19019620,RxNorm,1970-01-01,2099-12-31,
484701,0,VaruNummer,Libeo; 40 mg; CHETAB,0,None,1970-01-01,2099-12-31,
484721,0,VaruNummer,Advagraf; Takrolimus; 3 mg; PRRECH,950637,RxNorm,1970-01-01,2099-12-31,
484766,0,VaruNummer,Ranitidin Actavis; 150 mg; FICOTA,961047,RxNorm,1970-01-01,2099-12-31,
484773,0,VaruNummer,Metadon Nordic Drugs; 180 mg; ORASOL,1103640,RxNorm,1970-01-01,2099-12-31,
484774,0,VaruNummer,Klacid; Klaritromycin; 500 mg; TABLET,1750500,RxNorm,1970-01-01,2099-12-31,
484797,0,VaruNummer,Metadon Pinewood; Metadon; 5 mg/ml; ORASOL,1103640,RxNorm,1970-01-01,2099-12-31,
484824,0,VaruNummer,Sandimmun Neoral®; 10 mg; CAPSOF,19010482,RxNorm,1970-01-01,2099-12-31,
484832,0,VaruNummer,Natriumbikarbonat Fresenius Kabi; 50 mg/ml; SOLINF,0,None,1970-01-01,2099-12-31,
484840,0,VaruNummer,Tribonat; SOLINF,19006047,RxNorm,1970-01-01,2099-12-31,
484847,0,VaruNummer,Resolor®; Prucaloprid; 2 mg; FICOTA,21014157,RxNorm Extension,1970-01-01,2099-12-31,
484855,0,VaruNummer,Lojuxta; 5 mg; CAPHAR,43013119,RxNorm,1970-01-01,2099-12-31,
484857,0,VaruNummer,Trusopt®; Dorzolamid; 20 mg/ml; EYDRSO,981709,RxNorm,1970-01-01,2099-12-31,
484899,0,VaruNummer,Tribonat; SOLINF,19006047,RxNorm,1970-01-01,2099-12-31,
484915,0,VaruNummer,Tribonat; SOLINF,19006047,RxNorm,1970-01-01,2099-12-31,
484927,0,VaruNummer,Finasteride Bluefish; Finasterid; 5 mg; FICOTA,996416,RxNorm,1970-01-01,2099-12-31,
484928,0,VaruNummer,Metformin Sandoz; Metformin; 500 mg; FICOTA,40164929,RxNorm,1970-01-01,2099-12-31,
485001,0,VaruNummer,Flutide Diskus; Flutikason; 250 mikrogram/dos; INPOPD,1149380,RxNorm,1970-01-01,2099-12-31,
485006,0,VaruNummer,Ultracortenol®; 5 mg/g; EYEOIN,1550557,RxNorm,1970-01-01,2099-12-31,
485082,0,VaruNummer,Omeprazol Teva; Omeprazol; 20 mg; GARECH,19019418,RxNorm,1970-01-01,2099-12-31,
485123,0,VaruNummer,Doxorubicin Accord; Doxorubicin; 2 mg/ml; COSINF,1338512,RxNorm,1970-01-01,2099-12-31,
485186,0,VaruNummer,Breakyl®; 400 mikrogram; BUCFIL,1154029,RxNorm,1970-01-01,2099-12-31,
485194,0,VaruNummer,Immunoprin; 75 mg; FICOTA,19014878,RxNorm,1970-01-01,2099-12-31,
485219,0,VaruNummer,"Cincain; 0,5 %; EYEOIN",923840,RxNorm,1970-01-01,2099-12-31,
485240,0,VaruNummer,Fluticasone Cipla; Flutikasonpropionat; 250 mikrogram/dos; PRINSU,1149380,RxNorm,1970-01-01,2099-12-31,
485252,0,VaruNummer,Docetaxel Actavis; Docetaxel; 20 mg/ml; COSINF,1315942,RxNorm,1970-01-01,2099-12-31,
485304,0,VaruNummer,Adempas; 2 mg; FICOTA,44506619,RxNorm,1970-01-01,2099-12-31,
485334,0,VaruNummer,Ranitidin Actavis; 150 mg; FICOTA,961050,RxNorm,1970-01-01,2099-12-31,
485337,0,VaruNummer,"Retacrit; Epoetin zeta; 4000 IE/0,4 ml; SOIJPS",21014076,RxNorm Extension,1970-01-01,2099-12-31,
485340,0,VaruNummer,Simvastatin Orion; Simvastatin; 20 mg; FICOTA,1539403,RxNorm,1970-01-01,2099-12-31,
485373,0,VaruNummer,"Cleodette; Drospirenon + etinylestradiol; 0,02 mg/3 mg; FICOTA",1512674,RxNorm,1970-01-01,2099-12-31,
485374,0,VaruNummer,Amiped; SOLINF,19124969,RxNorm,1970-01-01,2099-12-31,
485413,0,VaruNummer,Doxycyklin 2care4; Doxycyklin; 100 mg; TABLET,1738521,RxNorm,1970-01-01,2099-12-31,
485438,0,VaruNummer,"Interceptor vet.; 11,5 mg; TABLET",0,None,1970-01-01,2099-12-31,
485441,0,VaruNummer,Idotrim®; Trimetoprim; 160 mg; TABLET,1705674,RxNorm,1970-01-01,2099-12-31,
485473,0,VaruNummer,"Temgesic®; 0,2 mg; SULITA",1133201,RxNorm,1970-01-01,2099-12-31,
485483,0,VaruNummer,Asmanex® Twisthaler®; Mometason; 200 mikrogram; INHPOW,905233,RxNorm,1970-01-01,2099-12-31,
485512,0,VaruNummer,Natriumklorid B. Braun; Natriumklorid; 9 mg/ml; SOLINF,967823,RxNorm,1970-01-01,2099-12-31,
485549,0,VaruNummer,Bufomix Easyhaler; Budesonid + formoterol; 320 mikrogram/9 mikrogram/inhalation; INHPOW,939259,RxNorm,1970-01-01,2099-12-31,
485565,0,VaruNummer,Paraplatin; Karboplatin; 10 mg/ml; COSINF,1344905,RxNorm,1970-01-01,2099-12-31,
485567,0,VaruNummer,"Oxytocin Ebb; Oxytocin; 8,3 mikrogram/ml; CSIJIF",1326115,RxNorm,1970-01-01,2099-12-31,
485599,0,VaruNummer,Paraplatin; Karboplatin; 10 mg/ml; COSINF,1344905,RxNorm,1970-01-01,2099-12-31,
485649,0,VaruNummer,Paraplatin; Karboplatin; 10 mg/ml; COSINF,1344905,RxNorm,1970-01-01,2099-12-31,
485710,0,VaruNummer,Caelyx; Doxorubicin (Caelyx); 2 mg/ml; COSINF,1338512,RxNorm,1970-01-01,2099-12-31,
485741,0,VaruNummer,Memantine-Merz; Memantin; 5 mg/pumpning; ORASOL,701322,RxNorm,1970-01-01,2099-12-31,
485748,0,VaruNummer,Ranitidin Actavis; 300 mg; FICOTA,961047,RxNorm,1970-01-01,2099-12-31,
485754,0,VaruNummer,Hypermin; TABLET,0,None,1970-01-01,2099-12-31,
485756,0,VaruNummer,Desmopressin Ferring; Desmopressin; 60 mikrogram; ORALYO,1517070,RxNorm,1970-01-01,2099-12-31,
485762,0,VaruNummer,Cardura; Doxazosin; 8 mg; PRRETA,1363053,RxNorm,1970-01-01,2099-12-31,
485797,0,VaruNummer,Semprex®; 8 mg; CAPHAR,1140123,RxNorm,1970-01-01,2099-12-31,
485807,0,VaruNummer,Repaglinid Actavis; Repaglinid; 1 mg; TABLET,19023424,RxNorm,1970-01-01,2099-12-31,
485813,0,VaruNummer,Semprex®; 8 mg; CAPHAR,1140123,RxNorm,1970-01-01,2099-12-31,
